product_sku;attribute_name;attribute_value
79436524;points_forts_0;<ul><li>Charge rapide: ampérage optimal</li><li>Extended Life IC Smart: analyse et ajuste la puissance de charge pour préserver les batteries</li><li>Composants haute performance</li><li>Ultra compact: facile a transporter grâce à leur encombrement optimisé</li><li>Compact et ergonomique avec sa finition soft touch et métallisée</li><li>Revêtement silicone: protège des chocs et des rayures</li></ul>
79436524;compatibilite_produit_0;Apple iPad/iPhone/iPod (Lightning)
79436525;note_environnementale;B
79436525;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/bigben-connected.html
79436525;points_forts_0;<ul><li>Charge rapide: ampérage optimal</li><li>Extended Life IC Smart: analyse et ajuste la puissance de charge pour optimiser la durée de vie de vos batteries</li><li>Diode LED: indique le statut de la charge</li><li>Composants haute performance</li><li>Ressort interne renforcé: résiste aux manipulations intensives</li><li>Revêtement silicone: protège des chocs et des rayures</li><li>Ultra compact: facile a transporter grâce à son encombrement optimisé</li><li>Compact et ergonomique avec sa finition soft touch et métallisée</li></ul>
79436525;compatibilite_produit_0;Apple iPad/iPhone/iPod (Lightning)
79436530;note_environnementale;B
79436530;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/bigben-connected.html
79436530;points_forts_0;<ul><li>Charge rapide: ampérage optimal</li><li>Extended Life IC Smart: analyse et ajuste la puissance de charge pour préserver les batteries</li><li>Composants haute performance</li><li>Ultra compact: facile a transporter grâce à leur encombrement optimisé</li><li>Compact et ergonomique avec sa finition soft touch et métallisée</li><li>Revêtement silicone: protège des chocs et des rayures</li></ul>
79436531;note_environnementale;B
79436531;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/bigben-connected.html
79436531;points_forts_0;<ul><li>Charge rapide: ampérage optimal</li><li>Extended Life IC Smart: analyse et ajuste la puissance de charge pour préserver les batteries</li><li>Composants haute performance</li><li>Ultra compact: facile a transporter grâce à leur encombrement optimisé</li><li>Compact et ergonomique avec sa finition soft touch et métallisée</li><li>Revêtement silicone: protège des chocs et des rayures</li></ul>
79428359;note_environnementale;X
79428359;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/doro.html
79428359;couleur_article_0;Bleu argent
79428359;type_appareil_telephonique_0;Téléphone filaire
79428359;nombre_combines_sans_fil_0;1.0
79428359;caracteristiques_en_tete_0;<ul><li>Sans répondeur</li></ul>
79154110;note_environnementale;B
79154110;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/xerox.html
79154110;points_forts_0;<ul><li>Économies immédiates</li><li>Imprimez en toute confiance, page après page</li><li>Impact réduit pour la planète et pour votre entreprise</li></ul>
79154110;categorie_accessoire_0;Consommables d'impression
79154110;compatibilite_materiel_informatique_0;PC
79154110;compatibilite_produit_0;HP Color LaserJet 5500, 5550
79154110;consommables_inclus_0;Pack de 1
79154110;nombre_pages_imprimables_0;13 400 pages
79154110;couleur_article_0;Magenta
79154110;type_consommable_0;Cartouche de toner
79154110;cartouches_marque;Non
79154110;cartridge_priority_order;1.0
79154110;cartouche_compatible_0;HP C9733A
79154115;note_environnementale;B
79154115;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/xerox.html
79154115;categorie_accessoire_0;Consommables d'impression
79154115;compatibilite_materiel_informatique_0;PC
79154115;compatibilite_produit_0;HP Color LaserJet 4600, 4600dn, 4600dtn, 4600hdn, 4600n
79154115;consommables_inclus_0;Pack de 1
79154115;nombre_pages_imprimables_0;9100 pages
79154115;couleur_article_0;Cyan
79154115;type_consommable_0;Cartouche de toner
79154115;cartouches_marque;Non
79154115;cartridge_priority_order;1.0
79154115;cartouche_compatible_0;HP C9721A
79154120;note_environnementale;B
79154120;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/xerox.html
79154120;categorie_accessoire_0;Consommables d'impression
79154120;compatibilite_materiel_informatique_0;PC
79154120;compatibilite_produit_0;HP Color LaserJet 2700, 2700n, 3000, 3000dn, 3000dtn, 3000n
79154120;consommables_inclus_0;Pack de 1
79154120;nombre_pages_imprimables_0;6500 pages
79154120;couleur_article_0;Noir
79154120;type_consommable_0;Cartouche de toner
79154120;cartouches_marque;Non
79154120;cartridge_priority_order;1.0
79154120;cartouche_compatible_0;HP Q7560A
79428407;note_environnementale;E
79428407;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/giotto.html
79428407;points_forts_0;<ul><li>Pâte à modeler végétale ultra souple</li><li>Très bonne plasticité et structure, exceptionnelle également pour la réalisation de petits objets</li><li>N'étant pas sensible à la température, elle peut être manipulée pendant une longue durée</li><li>Propre et sans odeur, elle ne sèche pas, même à l'air libre</li><li>Lavable à lieu et au savon</li></ul>
79428407;type_produit_2_0;Pâte à modeler
79428408;note_environnementale;C
79428408;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/giotto.html
79428408;type_produit_ecriture_0;Crayon de couleur
79428408;largeur_maximum_ligne_0;7 mm
79428409;note_environnementale;C
79428409;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/giotto.html
79428409;points_forts_0;"<ul><li>Forme maxi triangulaire : Parfaite pour les petites mains</li><li>
Mine épaisse de 7 mm est conçue pour ne pas se casser facilement, même en cas de pression</li><li>
Bois certifié et fabrication adaptée aux tout-petits, pour une utilisation sans risque</li></ul>"
79428409;type_produit_ecriture_0;Crayon de couleur
79428409;largeur_maximum_ligne_0;7 mm
79424934;largeur_produit;80 mm
79424934;note_environnementale;B
79424934;poids_produit;450 g
79424934;profondeur_produit;120 mm
79424934;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/apli.html
79424934;materiaux_produit_0;Carton
79424934;type_produit_2_0;Forme à décorer
79424934;taille_1_0;264666.0
79424934;taille_1_0;8 x 12 cm
79424935;largeur_produit;120 mm
79424935;note_environnementale;B
79424935;poids_produit;450 g
79424935;profondeur_produit;160 mm
79424935;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/apli.html
79424935;materiaux_produit_0;Carton
79424935;type_produit_2_0;Forme à décorer
79424935;taille_1_0;264347.0
79424935;taille_1_0;12 x 16 cm
79424984;note_environnementale;C
79424984;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/bigben-connected.html
79424984;points_forts_0;<ul><li>Mini chargeur secteur 2A noir pour appareils équipés d'un port de charge micro USB</li><li>Une mini base de chargeur secteur USB</li><li>Permet de charger votre smartphone et de relier n'importe quel câble de charge USB à une prise secteur Europe</li><li>Un câble de charge et de synchronisation USB/Micro USB</li></ul>
79424985;note_environnementale;C
79424985;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/bigben-connected.html
79424985;points_forts_0;<ul><li>Pour les appareils équipés d'un port de charge micro USB</li><li>Permet de charger votre appareil et de connecter n'importe quel câble de charge USB à une prise de courant européenne</li><li>Courant de charge : 2,4A</li><li>Tension d'entrée 12V/24V et tension de sortie 5V-2,4A</li><li>Un câble de charge et de synchronisation USB/Micro USB</li></ul>
79424986;note_environnementale;X
79424986;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/bigben-connected.html
79424986;points_forts_0;<ul><li>Chargeur secteur 1A connectique Lightning</li><li>Mini base de chargeur secteur port USB</li></ul>
79432661;note_environnementale;B
79432661;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/winsor-newton.html
79432661;points_forts_0;<ul><li>Facile à mélanger, avec une encre à base d'alcool malléable et translucide</li><li>Double pointe, avec une pointe pinceau et une pointe large</li><li>Pointes de qualité supérieure offrant un pouvoir couvrant sans traces pour un rendu comparable à celui d'une impression</li></ul>
79432661;bouchon_0;Avec bouchon
79432661;type_embout_0;Biseau
79432661;type_produit_ecriture_0;Stylo pinceau et marqueur combo
79432662;note_environnementale;B
79432662;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/winsor-newton.html
79432662;points_forts_0;<ul><li>Facile à mélanger, avec une encre à base d'alcool malléable et translucide</li><li>Double pointe, avec une pointe pinceau et une pointe large</li><li>Pointes de qualité supérieure offrant un pouvoir couvrant sans traces pour un rendu comparable à celui d'une impression</li></ul>
79432662;bouchon_0;Avec bouchon
79432662;type_embout_0;Biseau
79432662;type_produit_ecriture_0;Stylo pinceau et marqueur combo
79432663;note_environnementale;B
79432663;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/winsor-newton.html
79432663;points_forts_0;<ul><li>Facile à mélanger, avec une encre à base d'alcool malléable et translucide</li><li>Double pointe, avec une pointe pinceau et une pointe large</li><li>Pointes de qualité supérieure offrant un pouvoir couvrant sans traces pour un rendu comparable à celui d'une impression</li></ul>
79432663;bouchon_0;Avec bouchon
79432663;type_embout_0;Biseau
79432663;type_produit_ecriture_0;Stylo pinceau et marqueur combo
79432664;note_environnementale;B
79432664;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/winsor-newton.html
79432664;points_forts_0;<ul><li>Facile à mélanger, avec une encre à base d'alcool malléable et translucide</li><li>Double pointe, avec une pointe pinceau et une pointe large</li><li>Pointes de qualité supérieure offrant un pouvoir couvrant sans traces pour un rendu comparable à celui d'une impression</li></ul>
79432664;bouchon_0;Avec bouchon
79432664;type_embout_0;Biseau
79432664;type_produit_ecriture_0;Stylo pinceau et marqueur combo
79432665;note_environnementale;B
79432665;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/winsor-newton.html
79432665;points_forts_0;<ul><li>Facile à mélanger, avec une encre à base d'alcool malléable et translucide</li><li>Double pointe, avec une pointe pinceau et une pointe large</li><li>Pointes de qualité supérieure offrant un pouvoir couvrant sans traces pour un rendu comparable à celui d'une impression</li></ul>
79432665;bouchon_0;Avec bouchon
79432665;type_embout_0;Biseau
79432665;type_produit_ecriture_0;Stylo pinceau et marqueur combo
79432666;note_environnementale;B
79432666;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/winsor-newton.html
79432666;points_forts_0;<ul><li>Facile à mélanger, avec une encre à base d'alcool malléable et translucide</li><li>Double pointe, avec une pointe pinceau et une pointe large</li><li>Pointes de qualité supérieure offrant un pouvoir couvrant sans traces pour un rendu comparable à celui d'une impression</li></ul>
79432666;bouchon_0;Avec bouchon
79432666;type_embout_0;Biseau
79432666;type_produit_ecriture_0;Stylo pinceau et marqueur combo
79432667;note_environnementale;B
79432667;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/winsor-newton.html
79432667;points_forts_0;<ul><li>Facile à mélanger, avec une encre à base d'alcool malléable et translucide</li><li>Double pointe, avec une pointe pinceau et une pointe large</li><li>Pointes de qualité supérieure offrant un pouvoir couvrant sans traces pour un rendu comparable à celui d'une impression</li></ul>
79432667;bouchon_0;Avec bouchon
79432667;type_embout_0;Biseau
79432667;type_produit_ecriture_0;Stylo pinceau et marqueur combo
79432668;note_environnementale;B
79432668;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/winsor-newton.html
79432668;points_forts_0;<ul><li>Facile à mélanger, avec une encre à base d'alcool malléable et translucide</li><li>Double pointe, avec une pointe pinceau et une pointe large</li><li>Pointes de qualité supérieure offrant un pouvoir couvrant sans traces pour un rendu comparable à celui d'une impression</li></ul>
79432668;bouchon_0;Avec bouchon
79432668;type_embout_0;Biseau
79432668;type_produit_ecriture_0;Stylo pinceau et marqueur combo
79428514;hauteur_produi;14.9 cm
79428514;largeur_produit;42.5 cm
79428514;note_environnementale;B
79428514;poids_produit;3.42 kg
79428514;profondeur_produit;30.4 cm
79428514;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/hp.html
79428514;points_forts_0;<ul><li>Imprimez facilement depuis différents smartphones et tablettes.</li><li>Imprimez jusqu’à deux fois plus de pages avec les cartouches d’encre HP haut rendement authentiques.</li><li>Imprimez, copiez et numérisez tout en économisant de l’argent et de l’espace avec une imprimante sans fil tout-en-un.</li></ul>
79428514;technologie_impression_0;Jet d'encre
79428514;classe_taille_support_0;A4
79428514;impression_recto_verso_0;Non
79428514;type_article_bureau_0;Imprimante / photocopieur / scanner
79428514;type_sortie_impression_0;Couleur
79428528;note_environnementale;B
79428528;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/bigben-connected.html
79428528;points_forts_0;<ul><li>Permet de relier un câble de charge USB à une prise électrique</li><li>2 sorties USB</li></ul>
79428529;note_environnementale;B
79428529;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/bigben-connected.html
79428529;points_forts_0;<ul><li>2 ports USB pour rechargez 2 appareils simultanément</li><li>Charge intelligente</li><li>Permet de recharger vos appareils dans votre voiture</li></ul>
79428545;note_environnementale;X
79428545;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/paper-mate.html
79428545;points_forts_0;<ul><li>Le Liquid Paper possède à la fois un embout mousse et une pointe stylo fine pour couvrir tous les besoins de correction</li><li>Sa couverture lisse et durable sèche rapidement et ne s'écaille pas</li><li>Idéal pour l'école, la maison et au bureau</li></ul>
79428545;type_produit_2_0;Liquide correcteur
79430049;note_environnementale;C
79430049;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/pentel.html
79430049;points_forts_0;<ul><li>Corps avec l'effet brillant</li><li>Encre effaçable</li><li>Stylo plume rechargeable</li></ul>
79430049;couleur_papier;Turquoise
79430049;couleur_ecriture_0;Noir
79430049;bouchon_0;Avec bouchon
79430049;type_produit_ecriture_0;Stylo plume
79430049;largeur_maximum_ligne_0;0.45 mm
79430050;note_environnementale;C
79430050;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/pentel.html
79430050;points_forts_0;<ul><li>Corps avec l'effet brillant</li><li>Encre effaçable</li><li>Stylo plume rechargeable</li></ul>
79430050;couleur_papier;Orange
79430050;couleur_ecriture_0;Noir
79430050;bouchon_0;Avec bouchon
79430050;type_produit_ecriture_0;Stylo plume
79430050;largeur_maximum_ligne_0;0.45 mm
79430051;note_environnementale;C
79430051;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/pentel.html
79430051;points_forts_0;<ul><li>Corps avec l'effet brillant</li><li>Encre effaçable</li><li>Stylo plume rechargeable</li></ul>
79430051;couleur_papier;Rouge
79430051;couleur_ecriture_0;Noir
79430051;bouchon_0;Avec bouchon
79430051;type_produit_ecriture_0;Stylo plume
79430051;largeur_maximum_ligne_0;0.45 mm
79430052;note_environnementale;C
79430052;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/pentel.html
79430052;points_forts_0;<ul><li>Corps avec l'effet brillant</li><li>Encre effaçable</li><li>Stylo plume rechargeable</li></ul>
79430052;couleur_papier;Rose
79430052;couleur_ecriture_0;Noir
79430052;bouchon_0;Avec bouchon
79430052;type_produit_ecriture_0;Stylo plume
79430052;largeur_maximum_ligne_0;0.45 mm
79430053;note_environnementale;C
79430053;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/pentel.html
79430053;points_forts_0;<ul><li>Corps avec l'effet brillant</li><li>Encre effaçable</li><li>Stylo plume rechargeable</li></ul>
79430053;couleur_papier;Violet
79430053;couleur_ecriture_0;Noir
79430053;bouchon_0;Avec bouchon
79430053;type_produit_ecriture_0;Stylo plume
79430053;largeur_maximum_ligne_0;0.45 mm
79430054;note_environnementale;C
79430054;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/pentel.html
79430054;points_forts_0;<ul><li>Corps avec l'effet brillant</li><li>Encre effaçable</li><li>Stylo plume rechargeable</li></ul>
79430054;couleur_papier;Mauve
79430054;couleur_ecriture_0;Noir
79430054;bouchon_0;Avec bouchon
79430054;type_produit_ecriture_0;Stylo plume
79430054;largeur_maximum_ligne_0;0.45 mm
79425156;hauteur_produi;4.45 cm
79425156;note_environnementale;C
79425156;poids_produit;11.4 g
79425156;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/varta.html
79425156;points_forts_0;<ul><li>Énergie puissante pour les appareils gros consommateurs d'énergie comme les jouets à piles, les souris d'ordinateur, les torches</li><li>Stockage amélioré</li></ul>
79425156;format_batterie;Type AAA
79425157;hauteur_produi;5.05 cm
79425157;note_environnementale;C
79425157;poids_produit;23.8 g
79425157;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/varta.html
79425157;points_forts_0;<ul><li>Énergie puissante pour les appareils gros consommateurs d'énergie comme les jouets à piles, les souris d'ordinateur, les torches</li><li>Stockage amélioré</li></ul>
79425157;format_batterie;Type AA
79425160;hauteur_produi;4.85 cm
79425160;note_environnementale;C
79425160;poids_produit;46 g
79425160;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/varta.html
79425160;points_forts_0;<ul><li>Énergie puissante pour les appareils gros consommateurs d'énergie comme les jouets à piles, les souris d'ordinateur, les torches</li><li>Stockage amélioré</li></ul>
79425160;format_batterie;9V
79430058;note_environnementale;C
79430058;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/pentel.html
79430058;points_forts_0;<ul><li>Feutre plume, pointe plastique souple</li><li>Plume s'adapte à votre style d'écriture</li><li>Corps pastel</li></ul>
79430058;couleur_papier;Jaune
79430058;couleur_ecriture_0;Noir
79430058;bouchon_0;Avec bouchon
79430058;type_produit_ecriture_0;Feutre
79430058;largeur_maximum_ligne_0;0.7 mm
79430059;note_environnementale;C
79430059;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/pentel.html
79430059;points_forts_0;<ul><li>Feutre plume, pointe plastique souple</li><li>Plume s'adapte à votre style d'écriture</li><li>Corps pastel</li></ul>
79430059;couleur_papier;Rose
79430059;couleur_ecriture_0;Noir
79430059;bouchon_0;Avec bouchon
79430059;type_produit_ecriture_0;Feutre
79430059;largeur_maximum_ligne_0;0.7 mm
79430060;note_environnementale;C
79430060;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/pentel.html
79430060;points_forts_0;<ul><li>Feutre plume, pointe plastique souple</li><li>Plume s'adapte à votre style d'écriture</li><li>Corps pastel</li></ul>
79430060;couleur_papier;Violet
79430060;couleur_ecriture_0;Noir
79430060;bouchon_0;Avec bouchon
79430060;type_produit_ecriture_0;Feutre
79430060;largeur_maximum_ligne_0;0.7 mm
79430061;note_environnementale;C
79430061;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/pentel.html
79430061;points_forts_0;<ul><li>Corps pastel</li><li>Encre effaçable</li><li>Rechargeable</li></ul>
79430061;couleur_papier;Bleu
79430061;couleur_ecriture_0;Noir
79430061;bouchon_0;Avec bouchon
79430061;type_produit_ecriture_0;Stylo plume
79430061;largeur_maximum_ligne_0;0.45 mm
79428642;note_environnementale;B
79428642;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/bic.html
79428642;points_forts_0;<ul><li>12 marqueurs indélébiles BIC Marking 2300 bleus, idéal pour écrire sur la plupart des surfaces : cartons, plastiques, métaux, CD</li><li>Leur pointe biseautée très résistante permet de faire varier l'épaisseur des tracés entre 3,7 et 5,5 mm</li><li>Leur encre est optimale : elle sèche rapidement sur tous les supports, son odeur est neutre et sa couleur résiste à la lumière</li><li>Longue vie à ces feutres indélébiles : ils écrivent plus d'1 km et peuvent rester décapuchonnés un mois sans sécher</li><li>Eco-responsables, ces marqueurs permanents BIC utilisent 51% de matériaux recyclés (à l'exception du système d'encre)</li></ul>
79428642;couleur_ecriture_0;Bleu
79428642;bouchon_0;Avec bouchon
79428642;type_embout_0;Biseau
79428642;type_produit_ecriture_0;Marqueur
79428642;largeur_maximum_ligne_0;5.5 mm
79428804;note_environnementale;X
79428804;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/colles-cleopatre.html
79428804;points_forts_0;<ul><li>1 colle adhésive</li><li>1 produit magique</li><li>1 spatule pour mélanger</li><li>1 paire de gants</li><li>1 fiche explicative pour fabriquer ton slime facilement</li></ul>
79428804;type_produit_2_0;Kit de travaux créatifs
79146719;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/apli.html
79146719;couleur_papier;Jaune
79146719;couleurs_du_papier_0;Jaune
79146719;format_0;Rouleau (6 cm x 10 m)
121101;note_environnementale;C
121101;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/quo-vadis.html
121101;points_forts_0;<ul><li>Papier Clairefontaine, reconnu pour sa qualité et pour permettre une écriture douce et fluide</li><li>Impression respectueuse de l'environnement</li></ul>
121101;couleur_papier;Noir
121101;grammage;64 g/m2
121101;materiaux_produit_0;Papier
121101;couleurs_du_papier_0;Blanc
121101;format_0;8,8 x 17 cm
121101;disposition_0;Par semaine
121101;matiere_couverture_0;Vinyle recyclé
121101;type_couverture_0;Couverture rigide
121101;type_reliure_0;Agrafé
12160;note_environnementale;X
12160;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/conquerant.html
12160;points_forts_0;<ul><li>Agrafé - Souple - Carte</li></ul>
12160;grammage;70 g/m2
12160;materiaux_produit_0;Papier
12160;format_0;17 x 22 cm
12160;type_reglure_0;Seyès
12160;nombre_pages_0;96 Page(s)
12160;type_reliure_0;Agrafé
1223612;note_environnementale;C
1223612;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/post-it.html
1223612;points_forts_0;<ul><li>Les notes Post-it: le pense-bête incontournable au bureau</li><li>Pratiques, elles se collent, se décollent et se recollent à volonté - aucun risque d'oublier</li><li>Papier certifié PEFC</li></ul>
1223612;grammage;72 g/m2
1223612;materiaux_produit_0;Papier
1223612;couleurs_du_papier_0;Jaune
1223612;format_0;7,6 x 7,6 cm
79432688;note_environnementale;B
79432688;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/winsor-newton.html
79432688;points_forts_0;<ul><li>Facile à mélanger, avec une encre à base d'alcool malléable et translucide</li><li>Double pointe, avec une pointe pinceau et une pointe large</li><li>Pointes de qualité supérieure offrant un pouvoir couvrant sans traces pour un rendu comparable à celui d'une impression</li></ul>
79432688;bouchon_0;Avec bouchon
79432688;type_embout_0;Biseau
79432688;type_produit_ecriture_0;Stylo pinceau et marqueur combo
79393405;note_environnementale;B
79393405;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/elve.html
79393405;points_forts_0;<ul><li>Avec rubriques préimprimées</li><li>L'original est remis au destinataire</li><li>Le double reste en souche pour recherche et contrôle</li></ul>
79393405;format_0;14 x 21 cm
25214;note_environnementale;C
25214;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/lecas.html
25214;points_forts_0;<ul><li>128 pages avec coins perforés</li><li>Couverture souple amovible</li><li>Grille 2 couleurs sur papier ivoire</li><li>Des pages d'informations, pages répertoires, pages de notes, mémo...</li><li>Informations journalières utiles (jour fériés, Saint, n° de semaine, vacances scolaires, calendrier américain)</li><li>Planification horaire par heure de 8h00 à 19h00</li><li>Couleur de la couverture au choix : Noir, Bleu, Marron et Rouge</li><li>Fabriqué en France (en Charente)</li></ul>
25214;technical_product_type_0;simple_customizable
25214;format_0;9 x 17 cm
25214;swatch_image_0;no_selection
25214;disposition_0;Par semaine
25214;type_couverture_0;Couverture souple
25214;type_reliure_0;Reliure piquée
79148398;note_environnementale;C
79148398;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/exacompta.html
79148398;points_forts_0;<ul><li>Calendrier mensuel papier avec feuillets détachables</li><li>Support plaque imprimée 19 x 41 cm</li><li>12 feuillets mensuels détachables</li><li>Indication des vacances scolaires, les dimanches et les jours fériés sont imprimés en rouge pour les repérer facilement, de la place pour écrire sur chaque jour</li><li>Précision du saint du jour, le numéro de la semaine est bien visible</li><li>Pratique : la perforation pour accrocher le calendrier au mur</li><li>Certifications : PEFC (fibres de papier issues de forêts gérées durablement), Imprim'vert (impression respectueuse de l'environnement)</li><li>Né dans les Vosges, fabriqué en France et pensé pour vous !</li></ul>
79148398;materiaux_produit_0;Carton, Papier
79148398;format_0;19 x 41 cm
13;note_environnementale;B
13;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/rhodia.html
13;grammage;70 g/m2
13;materiaux_produit_0;Vélin
13;format_0;A4 (21 x 29,7 cm)
13;type_reglure_0;5x5mm (petits carreaux)
13;nombre_pages_0;200 Page(s)
13;type_reliure_0;Agrafé
79148575;note_environnementale;C
79148575;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/clairefontaine.html
79148575;points_forts_0;<ul><li>Papier Clairefontaine, reconnu pour sa qualité et pour permettre une écriture douce et fluide</li><li>Production respectueuse de l'environnement</li></ul>
79148575;couleur_papier;Couleurs assorties
79148575;grammage;90 g/m2
79148575;materiaux_produit_0;Papier
79148575;format_0;24 x 32 cm
79148575;type_reglure_0;Seyès (grands carreaux) avec marges
79148575;nombre_pages_0;48 Page(s)
79148575;matiere_couverture_0;Carton
79148575;type_reliure_0;Agrafé
13150;note_environnementale;C
13150;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/exacompta.html
13150;points_forts_0;<ul><li>Manifold bon</li><li>Les feuillets dupli autocopiants</li></ul>
13150;format_0;10,5 x 13,5 cm
13150;type_reliure_0;Reliure collée
13274;note_environnementale;C
13274;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/exacompta.html
13274;points_forts_0;<ul><li>Modèle simple, sans mention de la TVA</li><li>Format pocket, très pratique à transporter et utiliser</li><li>50 feuillets numérotés et autocopiants en 2 exemplaires (1 original + 1 copie)</li><li>Le 1er feuillet est micro-perforé et se détache facilement, le 2ème feuillet reste dans le carnet</li><li>La qualité du papier autocopiant garantit une copie propre et rapide avec une excellente transcription de l'original</li><li>Grâce à une colle de haute qualité et un dos renforcé, les manifolds Exacompta sont adaptés à une utilisation intensive, au bureau comme à l'extérieur</li></ul>
13274;format_0;10,5 x 13,5 cm
13274;type_reliure_0;Reliure collée
13278;hauteur_produi;8 mm
13278;largeur_produit;148 mm
13278;note_environnementale;C
13278;poids_produit;200 g
13278;profondeur_produit;210 mm
13278;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/exacompta.html
13278;points_forts_0;<ul><li>Modèle simple, sans mention de la TVA</li><li>50 feuillets numérotés et autocopiants en 2 exemplaires (1 original + 1 copie)</li><li>Le 1er feuillet est micro-perforé et se détache facilement, le 2ème feuillet reste dans le carnet</li><li>La qualité du papier autocopiant garantit une copie propre et rapide avec une excellente transcription de l'original</li><li>Grâce à une colle de haute qualité et un dos renforcé, les manifolds Exacompta sont adaptés à une utilisation intensive, au bureau comme à l'extérieur</li></ul>
13278;format_0;A5 (14,8 x 21 cm)
79432696;note_environnementale;B
79432696;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/winsor-newton.html
79432696;points_forts_0;<ul><li>Facile à mélanger, avec une encre à base d'alcool malléable et translucide</li><li>Double pointe, avec une pointe pinceau et une pointe large</li><li>Pointes de qualité supérieure offrant un pouvoir couvrant sans traces pour un rendu comparable à celui d'une impression</li></ul>
79432696;bouchon_0;Avec bouchon
79432696;type_embout_0;Biseau
79432696;type_produit_ecriture_0;Stylo pinceau et marqueur combo
79432697;note_environnementale;B
79432697;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/winsor-newton.html
79432697;points_forts_0;<ul><li>Facile à mélanger, avec une encre à base d'alcool malléable et translucide</li><li>Double pointe, avec une pointe pinceau et une pointe large</li><li>Pointes de qualité supérieure offrant un pouvoir couvrant sans traces pour un rendu comparable à celui d'une impression</li></ul>
79432697;bouchon_0;Avec bouchon
79432697;type_embout_0;Biseau
79432697;type_produit_ecriture_0;Stylo pinceau et marqueur combo
79432698;note_environnementale;B
79432698;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/winsor-newton.html
79432698;points_forts_0;<ul><li>Facile à mélanger, avec une encre à base d'alcool malléable et translucide</li><li>Double pointe, avec une pointe pinceau et une pointe large</li><li>Pointes de qualité supérieure offrant un pouvoir couvrant sans traces pour un rendu comparable à celui d'une impression</li></ul>
79432698;bouchon_0;Avec bouchon
79432698;type_embout_0;Biseau
79432698;type_produit_ecriture_0;Stylo pinceau et marqueur combo
79425662;hauteur_produi;25 cm
79425662;note_environnementale;B
79425662;brand_link_url;https://bva-integ-web.decade.fr/nos-marques/tork.html
79425662;points_forts_0;<ul><li>Bonne absorption</li><li>Essuie main pour divers milieux professionels</li><li>Idéal pour les zones à forte fréquentation</li><li>Distribution apporte des changements/déploiement rapide et facile</li></ul>
